searge,name,desc
p_229773_,pTag,
p_229775_,pLevel,
p_229776_,pStructureManager,
p_229777_,pGenerator,
p_229778_,pRandom,
p_229779_,pBox,
p_229780_,pChunkPos,
p_229781_,pPos,
p_204248_,pX,
p_204249_,pY,
p_204250_,pZ,
p_204251_,pSampler,
p_216606_,pOutputSchema,
p_216612_,pDynamic,
p_216613_,pOldName,
p_216614_,pNewName,
p_216608_,pTyped,
p_148466_,pMob,
p_148467_,pRadius,
p_148468_,pYRange,
p_148469_,pX,
p_148470_,pZ,
p_148471_,pAmplifier,
p_148472_,pMaxSwimUp,
p_148473_,pMinSwimUp,
p_138397_,pParentId,
p_138355_,pRewardsBuilder,
p_138359_,pDisplay,
p_138390_,pOutput,
p_138391_,pId,
p_298091_,pRequirementsStrategy,
p_138404_,pId,
p_138384_,pKey,
p_138385_,pCriterion,
p_300513_,pParent,
p_138363_,pStack,
p_138364_,pTitle,
p_138365_,pDescription,
p_138366_,pBackground,
p_138367_,pFrame,
p_138368_,pShowToast,
p_138369_,pAnnounceToChat,
p_138370_,pHidden,
p_138372_,pItem,
p_138373_,pTitle,
p_138374_,pDescription,
p_138375_,pBackground,
p_138376_,pFrame,
p_138377_,pShowToast,
p_138378_,pAnnounceToChat,
p_138379_,pHidden,
p_138357_,pRewards,
p_300756_,pRequirements,
p_106116_,pLevel,
p_106117_,pX,
p_106118_,pY,
p_106119_,pZ,
p_106120_,pType,
p_106121_,pLandParticle,
p_82769_,pAxis,
p_82770_,pPosition,
p_82765_,pShape,
p_82767_,pAxis,
p_173524_,pLevel,
p_173525_,pPos,
p_114671_,pLevel,
p_114672_,pPos,
p_114673_,pFlags,
p_114675_,pBlock,
p_114666_,pState,
p_114667_,pProperties,
p_114668_,pTag,
p_106065_,pPartialTick,
p_273557_,pType,
p_273367_,pLevel,
p_272749_,pX,
p_272697_,pY,
p_272849_,pZ,
p_273144_,pXSpeed,
p_273170_,pYSpeed,
p_272932_,pZSpeed,
p_273607_,pType,
p_272692_,pLevel,
p_273544_,pX,
p_272768_,pY,
p_272726_,pZ,
p_273719_,pXSpeed,
p_272833_,pYSpeed,
p_272949_,pZSpeed,
p_106051_,pLevel,
p_106052_,pX,
p_106053_,pY,
p_106054_,pZ,
p_106055_,pType,
p_273238_,pType,
p_273752_,pLevel,
p_272651_,pX,
p_273625_,pY,
p_273136_,pZ,
p_273204_,pXSpeed,
p_272797_,pYSpeed,
p_273362_,pZSpeed,
p_273477_,pType,
p_273770_,pLevel,
p_272822_,pX,
p_273147_,pY,
p_272597_,pZ,
p_273614_,pXSpeed,
p_273085_,pYSpeed,
p_273097_,pZSpeed,
p_272890_,pType,
p_273172_,pLevel,
p_272954_,pX,
p_272803_,pY,
p_273427_,pZ,
p_273081_,pXSpeed,
p_273047_,pYSpeed,
p_272960_,pZSpeed,
p_273627_,pType,
p_273486_,pLevel,
p_273309_,pX,
p_273125_,pY,
p_272992_,pZ,
p_273177_,pXSpeed,
p_273537_,pYSpeed,
p_272846_,pZSpeed,
p_272859_,pType,
p_273478_,pLevel,
p_273621_,pX,
p_273279_,pY,
p_273227_,pZ,
p_273061_,pXSpeed,
p_273257_,pYSpeed,
p_273164_,pZSpeed,
p_272836_,pType,
p_273162_,pLevel,
p_273543_,pX,
p_273247_,pY,
p_272921_,pZ,
p_273397_,pXSpeed,
p_273472_,pYSpeed,
p_273488_,pZSpeed,
p_272626_,pType,
p_273102_,pLevel,
p_273456_,pX,
p_272984_,pY,
p_273398_,pZ,
p_272880_,pXSpeed,
p_273725_,pYSpeed,
p_273051_,pZSpeed,
p_273654_,pType,
p_272678_,pLevel,
p_272637_,pX,
p_273253_,pY,
p_273293_,pZ,
p_273363_,pXSpeed,
p_273132_,pYSpeed,
p_273215_,pZSpeed,
p_273228_,pType,
p_273622_,pLevel,
p_273666_,pX,
p_273570_,pY,
p_273214_,pZ,
p_273664_,pXSpeed,
p_273595_,pYSpeed,
p_272690_,pZSpeed,
p_273453_,pType,
p_273616_,pLevel,
p_272691_,pX,
p_272725_,pY,
p_273259_,pZ,
p_273634_,pXSpeed,
p_273065_,pYSpeed,
p_273428_,pZSpeed,
p_273140_,pType,
p_273042_,pLevel,
p_272969_,pX,
p_273737_,pY,
p_273454_,pZ,
p_273211_,pXSpeed,
p_273723_,pYSpeed,
p_273474_,pZSpeed,
p_273781_,pType,
p_272876_,pLevel,
p_273499_,pX,
p_273028_,pY,
p_273663_,pZ,
p_273004_,pXSpeed,
p_272801_,pYSpeed,
p_272665_,pZSpeed,
p_272684_,pType,
p_273226_,pLevel,
p_273142_,pX,
p_273070_,pY,
p_273153_,pZ,
p_273735_,pXSpeed,
p_273317_,pYSpeed,
p_273234_,pZSpeed,
p_273120_,pType,
p_272664_,pLevel,
p_272879_,pX,
p_272592_,pY,
p_272967_,pZ,
p_272834_,pXSpeed,
p_273440_,pYSpeed,
p_272888_,pZSpeed,
p_273349_,pType,
p_272672_,pLevel,
p_272820_,pX,
p_273386_,pY,
p_272886_,pZ,
p_272935_,pXSpeed,
p_273715_,pYSpeed,
p_273202_,pZSpeed,
p_95566_,pConfirmed,
p_95567_,pEraseCache,
p_210256_,pOps,
p_210262_,pOther,
p_210247_,pSourceX,
p_210248_,pSourceGroundY,
p_210249_,pSourceZ,
p_210250_,pDeltaY,
p_210251_,pDestProjection,
p_210254_,pDynamic,
p_262653_,pPackedId,
p_262625_,pName,
p_262680_,pBase,
p_262584_,pId,
p_44572_,pEnchantmentLevel,
p_44568_,pRarity,
p_44569_,pApplicableSlots,
p_44574_,pEnchantmentLevel,
p_138293_,pDispatcher,
p_178744_,pBuffer,
p_178741_,pId,
p_178742_,pHandler,
p_178736_,pProgress,
p_178738_,pBuffer,
p_133110_,pBuffer,
p_133101_,pRadius,
p_133107_,pHandler,
p_179284_,pBuffer,
p_253949_,pBlockEntity,
p_254247_,pPose,
p_254390_,pConsumer,
p_254147_,pX0,
p_253639_,pX1,
p_254107_,pY0,
p_254109_,pY1,
p_254021_,pZ0,
p_254458_,pZ1,
p_254086_,pZ2,
p_254310_,pZ3,
p_253619_,pDirection,
p_173691_,pBlockEntity,
p_254024_,pPose,
p_173693_,pConsumer,
p_173689_,pContext,
p_112650_,pBlockEntity,
p_112651_,pPartialTick,
p_112652_,pPoseStack,
p_112653_,pBuffer,
p_112654_,pPackedLight,
p_112655_,pPackedOverlay,
p_115550_,pEntity,
p_174332_,pContext,
p_253885_,pPose,
p_253799_,pNormal,
p_254114_,pConsumer,
p_254164_,pX,
p_254459_,pY,
p_254183_,pU,
p_253615_,pV,
p_254448_,pZ,
p_253660_,pNormalX,
p_254342_,pNormalY,
p_253757_,pNormalZ,
p_254101_,pLightmapUV,
p_115559_,pPoseStack,
p_115560_,pConsumer,
p_115561_,pPainting,
p_115562_,pWidth,
p_115563_,pHeight,
p_115564_,pPaintingSprite,
p_115565_,pBackSprite,
p_115552_,pEntity,
p_115553_,pEntityYaw,
p_115554_,pPartialTicks,
p_115555_,pPoseStack,
p_115556_,pBuffer,
p_115557_,pPackedLight,
p_256320_,pKey,
p_255978_,pValue,
p_256625_,pLifecycle,
p_56527_,pAxis,
p_56529_,pDirection,
p_56531_,pFrontAndTop,
p_56513_,pName,
p_56514_,pPermutation,
p_56515_,pInvertX,
p_56516_,pInvertY,
p_56517_,pInvertZ,
p_56522_,pOther,
p_262175_,pName,
p_261464_,pCodec,
p_192986_,pPos,
p_192987_,pIsNether,
p_192988_,pWorldBorder,
p_77662_,pOriginalPos,
p_77663_,pOffsetPos,
p_77664_,pDirection,
p_77665_,pOffsetScale,
p_77650_,pLevel,
p_77667_,pPos,
p_77668_,pAxis,
p_248971_,pPos,
p_49755_,pState,
p_49756_,pLevel,
p_49757_,pPos,
p_49758_,pContext,
p_49729_,pState,
p_49730_,pLevel,
p_49731_,pPos,
p_49732_,pBlock,
p_49733_,pFromPos,
p_49734_,pIsMoving,
p_49751_,pBuilder,
p_49767_,pState,
p_152194_,pLevel,
p_152195_,pState,
p_152196_,pBlockEntityType,
p_49698_,pContext,
p_49717_,pState,
p_49718_,pLevel,
p_49719_,pPos,
p_49720_,pType,
p_49744_,pState,
p_49745_,pFacing,
p_49746_,pFacingState,
p_49747_,pLevel,
p_49748_,pCurrentPos,
p_49749_,pFacingPos,
p_49713_,pLevel,
p_49714_,pPos,
p_49715_,pDirection,
p_49702_,pLevel,
p_49703_,pState,
p_49704_,pResult,
p_49705_,pPlayer,
p_49706_,pCanRingBell,
p_49696_,pProperties,
p_49740_,pPos,
p_49741_,pDirection,
p_49742_,pDistanceY,
p_49736_,pState,
p_49737_,pLevel,
p_49738_,pPos,
p_152198_,pPos,
p_152199_,pState,
p_49769_,pState,
p_49708_,pLevel,
p_49709_,pState,
p_49710_,pHit,
p_49711_,pProjectile,
p_49760_,pState,
p_49761_,pLevel,
p_49762_,pPos,
p_49763_,pContext,
p_49753_,pState,
p_152189_,pEntity,
p_152190_,pLevel,
p_152191_,pPos,
p_152192_,pDirection,
p_49722_,pState,
p_49723_,pLevel,
p_49724_,pPos,
p_49725_,pPlayer,
p_49726_,pHand,
p_49727_,pHit,
p_147472_,pLevel,
p_147473_,pEntity,
p_147474_,pGameTime,
p_147462_,pCooldownTicks,
p_147464_,pGameTime,
p_147476_,pLevel,
p_147477_,pOwner,
p_147478_,pGameTime,
p_147468_,pLevel,
p_147469_,pEntity,
p_147470_,pGameTime,
p_147466_,pEntity,
p_285209_,pChunkPos,
p_164434_,pPos,
p_75723_,pLevelPos,
p_164431_,pChunkPos,
p_164432_,pLightEnabled,
p_75720_,pPos,
p_75721_,pIsEmpty,
p_75718_,pSectionPos,
p_254091_,pOutput,
p_254407_,pPath,
p_254093_,pOutput,
p_253788_,pOps,
p_254276_,pEncoder,
p_254073_,pValue,
p_236179_,pLocation,
p_256322_,pOutput,
p_256222_,pRegistries,
p_216864_,pRandom,
p_146572_,pMin,
p_146573_,pMax,
p_146574_,pPlateau,
p_118939_,pTranslateKey,
p_118940_,pParameters,
p_118937_,pKey,
p_118942_,pLanguage,
p_114041_,pEntity,
p_114046_,pLivingEntity,
p_114047_,pPoseStack,
p_114048_,pPartialTickTime,
p_114043_,pLivingEntity,
p_114044_,pPartialTicks,
p_15396_,pName,
p_15393_,pOutputSchema,
p_15394_,pChangesType,
p_88963_,pSelectedInvite,
p_282787_,pGuiGraphics,
p_88900_,pMouseX,
p_88901_,pMouseY,
p_88902_,pPartialTick,
p_279260_,pLastScreen,
p_279122_,pTitle,
p_265283_,pContext,
p_265219_,pLevel,
p_265677_,pName,
p_174396_,pContext,
p_174397_,pName,
p_265651_,pContext,
p_265039_,pName,
p_118243_,pContext,
p_118244_,pName,
p_118250_,pContext,
p_118251_,pBuilder,
p_237365_,pKeyResolver,
p_300369_,pPlayer,
p_160402_,pPlayer,
p_25568_,pMob,
p_25569_,pSpeedModifier,
p_25570_,pCheckNoActionTime,
p_171556_,pMirror,
p_171489_,pOriginX,
p_171490_,pOriginY,
p_171491_,pOriginZ,
p_171492_,pDimensionX,
p_171493_,pDimensionY,
p_171494_,pDimensionZ,
p_171495_,pCubeDeformation,
p_171497_,pOriginX,
p_171498_,pOriginY,
p_171499_,pOriginZ,
p_171500_,pDimensionX,
p_171501_,pDimensionY,
p_171502_,pDimensionZ,
p_171503_,pCubeDeformation,
p_171504_,pTexScaleU,
p_171505_,pTexScaleV,
p_171535_,pComment,
p_171536_,pOriginX,
p_171537_,pOriginY,
p_171538_,pOriginZ,
p_171539_,pDimensionX,
p_171540_,pDimensionY,
p_171541_,pDimensionZ,
p_171542_,pXTexOffs,
p_171543_,pYTexOffs,
p_171482_,pOriginX,
p_171483_,pOriginY,
p_171484_,pOriginZ,
p_171485_,pDimensionX,
p_171486_,pDimensionY,
p_171487_,pDimensionZ,
p_171515_,pXTexOffs,
p_171516_,pYTexOffs,
p_171518_,pComment,
p_171519_,pOriginX,
p_171520_,pOriginY,
p_171521_,pOriginZ,
p_171522_,pDimensionX,
p_171523_,pDimensionY,
p_171524_,pDimensionZ,
p_171545_,pComment,
p_171546_,pOriginX,
p_171547_,pOriginY,
p_171548_,pOriginZ,
p_171549_,pDimensionX,
p_171550_,pDimensionY,
p_171551_,pDimensionZ,
p_171552_,pCubeDeformation,
p_171553_,pXTexOffs,
p_171554_,pYTexOffs,
p_171507_,pOriginX,
p_171508_,pOriginY,
p_171509_,pOriginZ,
p_171510_,pDimensionX,
p_171511_,pDimensionY,
p_171512_,pDimensionZ,
p_171513_,pMirror,
p_272653_,pOriginX,
p_273044_,pOriginY,
p_272720_,pOriginZ,
p_273739_,pDimensionX,
p_273613_,pDimensionY,
p_273328_,pDimensionZ,
p_273277_,pVisibleFaces,
p_171526_,pComment,
p_171527_,pOriginX,
p_171528_,pOriginY,
p_171529_,pOriginZ,
p_171530_,pDimensionX,
p_171531_,pDimensionY,
p_171532_,pDimensionZ,
p_171533_,pCubeDeformation,
p_297452_,pPlayer,
p_301333_,pItem,
p_65484_,pItem,
p_299474_,pItem,
p_65482_,pItem,
p_19087_,pResult,
p_19088_,pObject,
p_19091_,pType,
p_19101_,pType,
p_19097_,pType,
p_19093_,pObject,
p_19094_,pIsClientSide,
p_19099_,pType,
p_40643_,pProperties,
p_40646_,pStack,
p_87693_,pWorldClosed,
p_87694_,pToken,
p_87695_,pUploadEndpoint,
p_87701_,pJson,
p_87710_,pToken,
p_87706_,pUri,
p_87707_,pMatcher,
p_87703_,pUri,
p_87704_,pPort,
p_87698_,pPort,
p_87699_,pDefaultPort,
p_33216_,pMob,
p_125210_,pCondition,
p_125211_,pVariant,
p_125216_,pCondition,
p_125217_,pVariants,
p_125219_,pVariant,
p_125202_,pBlock,
p_125221_,pVariants,
p_125205_,pBlock,
p_125213_,pCondition,
p_125214_,pVariants,
p_165663_,pLootContext,
p_165660_,pN,
p_165661_,pP,
p_165666_,pLootContext,
p_298537_,pCodecKey,
p_130535_,pContext,
p_130536_,pIn,
p_130537_,pOut,
p_107420_,pSprites,
p_259988_,pPacifyingMemory,
p_260143_,pPacifyDuration,
p_42977_,pStack,
p_151179_,pTag,
p_42971_,pBlock,
p_42972_,pWallBlock,
p_42973_,pProperties,
p_187038_,pX,
p_187039_,pY,
p_187040_,pZ,
p_187041_,pRadius,
p_187042_,pSampler,
p_204265_,pX,
p_204266_,pY,
p_204267_,pZ,
p_204268_,pSampler,
p_220640_,pX,
p_220641_,pY,
p_220642_,pZ,
p_220643_,pRadius,
p_220644_,pIncrement,
p_220645_,pBiomePredicate,
p_220646_,pRandom,
p_220647_,pFindClosest,
p_220648_,pSampler,
p_220650_,pPos,
p_220651_,pRadius,
p_220652_,pHorizontalStep,
p_220653_,pVerticalStep,
p_220654_,pBiomePredicate,
p_220655_,pSampler,
p_220656_,pLevel,
p_204261_,pX,
p_204262_,pY,
p_204263_,pZ,
p_82474_,pX,
p_82475_,pY,
p_165906_,pOther,
p_82477_,pOther,
p_165904_,pFactor,
p_165911_,pOther,
p_165915_,pOther,
p_165909_,pValue,
p_82499_,pPitch,
p_82500_,pYaw,
p_165922_,pTo,
p_165923_,pDelta,
p_82547_,pVec,
p_82515_,pToCopy,
p_82516_,pVerticalOffset,
p_82529_,pToCopy,
p_82484_,pX,
p_82485_,pY,
p_82486_,pZ,
p_82532_,pX,
p_82533_,pY,
p_82534_,pZ,
p_253821_,pVector,
p_193104_,pAxis,
p_193105_,pLength,
p_82513_,pToCopy,
p_82491_,pFactor,
p_82502_,pPacked,
p_82506_,pVec,
p_82540_,pToCopy,
p_82538_,pVec,
p_82550_,pVec,
p_82552_,pOther,
p_82497_,pPitch,
p_82504_,pVec,
p_82558_,pVec,
p_82560_,pVec,
p_272866_,pToCopy,
p_273680_,pOffsetX,
p_273668_,pOffsetY,
p_273687_,pOffsetZ,
p_82510_,pPos,
p_82511_,pDistance,
p_82508_,pAxis,
p_82527_,pVec,
p_82493_,pX,
p_82494_,pY,
p_82495_,pZ,
p_82521_,pX,
p_82522_,pY,
p_82523_,pZ,
p_82536_,pRoll,
p_82518_,pAxes,
p_82543_,pFactorX,
p_82544_,pFactorY,
p_82545_,pFactorZ,
p_82555_,pVec,
p_272810_,pRandom,
p_273473_,pFactor,
p_82525_,pYaw,
p_231076_,pDirection,
p_231077_,pLength,
p_30276_,pTurtle,
p_30277_,pSpeedModifier,
p_30280_,pLevel,
p_30281_,pPos,
p_43626_,pKey,
p_43627_,pPotion,
p_270074_,pKey,
p_271009_,pPotion,
p_22033_,pType,
p_22034_,pValue,
p_22060_,pMemoryType,
p_22061_,pMemory,
p_22043_,pBrain,
p_22048_,pOps,
p_22049_,pBuilder,
p_223371_,pStatus,
p_223372_,pExecutor,
p_223373_,pLevel,
p_223374_,pChunkGenerator,
p_223375_,pStructureTemplateManager,
p_223376_,pLightEngine,
p_223377_,pTask,
p_223378_,pCache,
p_223379_,pLoadingChunk,
p_250257_,pHolder,
p_251369_,pRegistryKey,
p_248778_,pSource,
p_248891_,pSender,
p_250504_,pTeam,
p_249706_,pTeamMembers,
p_249707_,pChatMessage,
p_139000_,pDispatcher,
p_108128_,pSprites,
p_108139_,pType,
p_108140_,pLevel,
p_108141_,pX,
p_108142_,pY,
p_108143_,pZ,
p_108144_,pXSpeed,
p_108145_,pYSpeed,
p_108146_,pZSpeed,
p_277756_,pSprite,
p_277584_,pType,
p_277587_,pLevel,
p_277722_,pX,
p_277508_,pY,
p_277797_,pZ,
p_277537_,pXSpeed,
p_277578_,pYSpeed,
p_277397_,pZSpeed,
p_132438_,pMapdata,
p_132447_,pBuffer,
p_178970_,pMapId,
p_178971_,pScale,
p_178972_,pLocked,
p_178973_,pDecorations,
p_178974_,pColorPatch,
p_132444_,pHandler,
p_178976_,pBuffer,
p_173457_,pProperty,
p_173458_,pValue,
p_297877_,pListing,
p_298107_,pTypes,
p_300790_,pTrader,
p_298667_,pRandom,
p_15927_,pOutputSchema,
p_15928_,pChangesType,
p_33732_,pCompound,
p_33728_,pCurrentSpell,
p_33734_,pCompound,
p_33724_,pEntityType,
p_33725_,pLevel,
p_226340_,pContext,
p_226341_,pRandom,
p_226342_,pPos,
p_191693_,pMinInclusive,
p_191694_,pMaxInclusive,
p_191684_,pHeight,
p_191681_,pMinInclusive,
p_191682_,pMaxInclusive,
p_104859_,pDifficultyLocked,
p_104850_,pGameTime,
p_171688_,pLevel,
p_104864_,pDayTime,
p_104869_,pY,
p_104854_,pSpawnPoint,
p_104855_,pAngle,
p_171690_,pCrashReportCategory,
p_171691_,pLevel,
p_104872_,pZ,
p_104866_,pIsRaining,
p_104843_,pDifficulty,
p_104844_,pHardcore,
p_104845_,pIsFlat,
p_104848_,pAngle,
p_104862_,pX,
p_104852_,pDifficulty,
p_216696_,pItemStackTag,
p_216694_,pSchema,
p_219648_,pName,
p_219649_,pJobSite,
p_219650_,pRequestedItems,
p_219651_,pSecondaryPoi,
p_219652_,pWorkSound,
p_219654_,pName,
p_219655_,pHeldJobSite,
p_219656_,pAcquirableJobSites,
p_219657_,pWorkSound,
p_219644_,pName,
p_219645_,pJobSite,
p_219646_,pWorkSound,
p_219659_,pName,
p_219660_,pHeldJobSite,
p_219661_,pAcquirableJobSites,
p_219662_,pRequestedItems,
p_219663_,pSecondaryPoi,
p_219664_,pWorkSound,
p_98638_,pPlayer,
p_98633_,pContainer,
p_98634_,pSlot,
p_98635_,pX,
p_98636_,pY,
p_266752_,pType,
p_266745_,pType,
p_268171_,pName,
p_268303_,pDurabilityMultiplier,
p_267941_,pProtectionFunctionForType,
p_268086_,pEnchantmentValue,
p_268145_,pSound,
p_268058_,pToughness,
p_268180_,pKnockbackResistance,
p_268256_,pRepairIngredient,
p_193813_,pPos,
p_193811_,pSource,
p_92656_,pChunkX,
p_92657_,pChunkZ,
p_193815_,pChunkX,
p_193816_,pChunkZ,
p_255672_,pContext,
p_277872_,pState,
p_278090_,pLevel,
p_277364_,pPos,
p_278016_,pContext,
p_277441_,pBuilder,
p_277841_,pState,
p_277739_,pLevel,
p_277692_,pPos,
p_277973_,pRandom,
p_278021_,pState,
p_279125_,pState,
p_277964_,pState,
p_277827_,pLevel,
p_277526_,pPos,
p_277618_,pOldState,
p_277819_,pMovedByPiston,
p_279414_,pState,
p_279243_,pLevel,
p_279294_,pPos,
p_279299_,pType,
p_277485_,pLevel,
p_278065_,pPos,
p_277906_,pProperties,
p_54749_,pState,
p_54750_,pLevel,
p_54751_,pPos,
p_54752_,pContext,
p_54709_,pState,
p_54710_,pLevel,
p_54711_,pPos,
p_54712_,pBlock,
p_54713_,pFromPos,
p_54714_,pIsMoving,
p_54701_,pLevel,
p_54702_,pPos,
p_54730_,pBuilder,
p_54732_,pState,
p_221410_,pState,
p_221411_,pLevel,
p_221412_,pPos,
p_221413_,pRandom,
p_54694_,pFluid,
p_54695_,pProperties,
p_54697_,pLevel,
p_54698_,pPos,
p_54699_,pState,
p_54754_,pState,
p_54755_,pLevel,
p_54756_,pPos,
p_54757_,pOldState,
p_54758_,pIsMoving,
p_54704_,pState,
p_54705_,pLevel,
p_54706_,pPos,
p_54707_,pType,
p_54723_,pState,
p_54724_,pFacing,
p_54725_,pFacingState,
p_54726_,pLevel,
p_54727_,pCurrentPos,
p_54728_,pFacingPos,
p_54765_,pState,
p_54745_,pState,
p_54746_,pReader,
p_54747_,pPos,
p_54720_,pState,
p_287727_,pParams,
p_299124_,pPlayer,
p_153772_,pLevel,
p_153773_,pPos,
p_153774_,pState,
p_54760_,pState,
p_54761_,pLevel,
p_54762_,pPos,
p_54763_,pContext,
p_54738_,pState,
p_54716_,pState,
p_54717_,pAdjacentBlockState,
p_54718_,pSide,
p_300148_,pLastScreen,
p_298995_,pContext,
p_300468_,pPlayer,
p_297289_,pBuffer,
p_300049_,pBuffer,
p_299405_,pSymlinkTargetAllowList,
p_301110_,pDirectory,
p_299520_,pDirectory,
p_297387_,pDirectory,
p_298980_,pForbiddenSymlinkInfos,
p_289934_,pDirectory,
p_289972_,pEntries,
p_138054_,pBuilder,
p_138055_,pDropConsumer,
p_87597_,pJson,
p_300881_,pServer,
p_297429_,pBuffer,
p_9686_,pContext,
p_9687_,pMessage,
p_298392_,pServer,
p_298175_,pBufferAllocator,
p_298389_,pReason,
p_9681_,pContext,
p_9682_,pBuffer,
p_297753_,pServer,
p_282905_,pGuiGraphics,
p_283237_,pX,
p_282237_,pY,
p_283449_,pGuiGraphics,
p_283263_,pMouseX,
p_281526_,pMouseY,
p_282957_,pPartialTick,
p_97878_,pKeyCode,
p_97879_,pScanCode,
p_97880_,pModifiers,
p_281442_,pGuiGraphics,
p_282417_,pMouseX,
p_283022_,pMouseY,
p_97882_,pContainerToSend,
p_97883_,pSlotInd,
p_97884_,pStack,
p_97886_,pMinecraft,
p_97887_,pWidth,
p_97888_,pHeight,
p_283345_,pGuiGraphics,
p_283412_,pPartialTick,
p_282871_,pMouseX,
p_281306_,pMouseY,
p_97874_,pMenu,
p_97875_,pPlayerInventory,
p_97876_,pTitle,
p_97307_,pAdvancementWidget,
p_97255_,pTab,
p_97256_,pMinecraft,
p_298278_,pAdvancementNode,
p_97258_,pDisplay,
p_297515_,pAdvancement,
p_281947_,pGuiGraphics,
p_97300_,pX,
p_97301_,pY,
p_97302_,pDropShadow,
p_97309_,pComponent,
p_97310_,pMaxWidth,
p_97260_,pX,
p_97261_,pY,
p_97262_,pMouseX,
p_97263_,pMouseY,
p_97304_,pManager,
p_97305_,pText,
p_281958_,pGuiGraphics,
p_281323_,pX,
p_283679_,pY,
p_283068_,pGuiGraphics,
p_281304_,pX,
p_281253_,pY,
p_281848_,pFade,
p_282097_,pWidth,
p_281537_,pHeight,
p_97265_,pProgress,
p_281812_,pScissor,
p_227120_,pLevelSeed,
p_227122_,pRegionX,
p_227123_,pRegionZ,
p_227124_,pProbability,
p_227116_,pName,
p_227117_,pReducer,
p_179044_,pBuffer,
p_289544_,pDuration,
p_179048_,pHandler,
p_179040_,pCombatTracker,
p_179042_,pBuffer,
p_256118_,pOwner,
p_256597_,pKey,
p_205834_,pHolder,
p_205836_,pContents,
p_256542_,pOwner,
p_108149_,pSprites,
p_108160_,pType,
p_108161_,pLevel,
p_108162_,pX,
p_108163_,pY,
p_108164_,pZ,
p_108165_,pXSpeed,
p_108166_,pYSpeed,
p_108167_,pZSpeed,
p_116683_,pTickCount,
p_174471_,pRenderer,
p_174472_,pModelSet,
p_71329_,pTag,
p_71330_,pChunkPos,
p_71332_,pLevel,
p_71333_,pStorage,
p_71315_,pChunkX,
p_71316_,pChunkZ,
p_71317_,pKey,
p_71327_,pTag,
p_71321_,pStorage,
p_71312_,pChunkX,
p_71313_,pChunkZ,
p_71308_,pStorage,
p_71309_,pLegacyKeys,
p_71310_,pCurrentKeys,
p_71319_,pPackedChunkPos,
p_25768_,pRangedAttackMob,
p_25769_,pSpeedModifier,
p_25770_,pAttackInterval,
p_25771_,pAttackRadius,
p_25773_,pRangedAttackMob,
p_25774_,pSpeedModifier,
p_25775_,pAttackIntervalMin,
p_25776_,pAttackIntervalMax,
p_25777_,pAttackRadius,
p_259363_,pSpeedModifier,
p_37936_,pRaider,
p_37937_,pSpeedModifier,
p_37938_,pDistanceToPoi,
p_117032_,pPoseStack,
p_117033_,pBuffer,
p_117034_,pPackedLight,
p_117035_,pLivingEntity,
p_117036_,pLimbSwing,
p_117037_,pLimbSwingAmount,
p_117038_,pPartialTicks,
p_117039_,pAgeInTicks,
p_117040_,pNetHeadYaw,
p_117041_,pHeadPitch,
p_174496_,pRenderer,
p_174497_,pModelSet,
p_132539_,pEntityId,
p_132540_,pXa,
p_132541_,pYa,
p_132542_,pZa,
p_132543_,pOnGround,
p_132549_,pBuffer,
p_179001_,pBuffer,
p_132547_,pHandler,
p_249312_,pGroup,
p_251017_,pCategory,
p_252345_,pIngredient,
p_250002_,pResult,
p_250535_,pExperience,
p_251222_,pCookingTime,
p_273479_,pRegistry,
p_273198_,pKey,
p_272919_,pName,
p_273094_,pItem,
p_256028_,pPredicate,
p_286642_,pJson,
p_300027_,pPlayer,
p_286897_,pDeserializationContext,
p_163866_,pPlayer,
p_163867_,pItem,
p_204980_,pSpacing,
p_204981_,pSeparation,
p_204982_,pSpreadType,
p_204983_,pSalt,
p_256267_,pStructureState,
p_256050_,pX,
p_255975_,pZ,
p_227009_,pSeed,
p_227010_,pRegionX,
p_227011_,pRegionZ,
p_96764_,pY,
p_96765_,pRowHeight,
p_96735_,pMouseX,
p_96736_,pMouseY,
p_96737_,pButton,
p_96773_,pY,
p_96774_,pRowHeight,
p_96733_,pFading,
p_96755_,pTexMngr,
p_96756_,pBackgroundExecutor,
p_265779_,pFading,
p_265067_,pLogoRenderer,
p_282860_,pGuiGraphics,
p_281753_,pMouseX,
p_283539_,pMouseY,
p_282628_,pPartialTick,
p_301363_,pGuiGraphics,
p_300303_,pMouseX,
p_299762_,pMouseY,
p_300311_,pPartialTick,
p_299415_,pRenderType,
p_286252_,pUsage,
p_231224_,pDrawState,
p_231225_,pBuffer,
p_253705_,pModelViewMatrix,
p_253737_,pProjectionMatrix,
p_166879_,pShader,
p_231222_,pBuffer,
p_254480_,pModelViewMatrix,
p_254555_,pProjectionMatrix,
p_253993_,pShader,
p_231219_,pDrawState,
p_231220_,pBuffer,
p_251665_,pUpdaterOutput,
p_253961_,pSignatureCache,
p_259994_,pAcquirablePois,
p_259167_,pAcquiringMemory,
p_259077_,pOnlyIfAdult,
p_259824_,pEntityEventId,
p_217098_,pMob,
p_217099_,pPoiPositions,
p_260007_,pAcquirablePois,
p_259129_,pExistingAbsentMemory,
p_260194_,pAcquiringMemory,
p_259108_,pOnlyIfAdult,
p_260129_,pEntityEventId,
p_204055_,pMob,
p_204056_,pLevel,
p_98249_,pX,
p_98250_,pY,
p_56390_,pState,
